mono,model,id,mono_error
2.339583,1.929332,dsgdb9nsd_130883,0.028632957
1.8062959,1.7611945,dsgdb9nsd_128649,0.02215082
2.5658236,1.7353694,dsgdb9nsd_128736,0.022879979
2.8094554,1.9637014,dsgdb9nsd_133282,0.022879979
2.8291914,2.6015527,dsgdb9nsd_129100,0.027490973
2.6714556,1.500215,dsgdb9nsd_129190,0.024511298
2.5203445,1.4638726,dsgdb9nsd_128025,0.02215082
3.3616793,1.8217633,dsgdb9nsd_129758,0.022879979
1.6740657,1.2084001,dsgdb9nsd_133714,0.021484295
2.2177947,1.9183717,dsgdb9nsd_128683,0.021484295
3.1673245,3.375856,dsgdb9nsd_128979,0.024511298
2.9350939,2.021847,dsgdb9nsd_131130,0.025531719
2.784667,2.3229978,dsgdb9nsd_127485,0.02215082
2.1904778,2.7136123,dsgdb9nsd_133337,0.026048675
2.4169242,1.1836894,dsgdb9nsd_133095,0.022879979
2.8097758,1.7038314,dsgdb9nsd_128250,0.022879979
1.8260012,1.5573398,dsgdb9nsd_131931,0.025531719
2.2594252,1.9086934,dsgdb9nsd_132838,0.027490973
2.686992,1.7387575,dsgdb9nsd_128693,0.021484295
2.115472,1.9069899,dsgdb9nsd_132702,0.027490973
1.4944425,1.384327,dsgdb9nsd_133578,0.024511298
2.838851,2.832641,dsgdb9nsd_128892,0.025531719
2.2359111,1.6711183,dsgdb9nsd_128170,0.021484295
